uniqueID,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,Feedback,Block
i7561-p6117,-9,1.0,-9,-14,0.25,-14,0,1,False,0,True,2
i7562-p6118,-5,1.0,-5,-9,0.75,-12,0,1,False,0,False,1
i7563-p6119,24,1.0,24,86,0.2,-5,0,1,False,0,False,1
i7564-p6119,24,1.0,24,86,0.2,-5,0,1,False,0,True,2
i7565-p6120,6,1.0,6,6,0.6,-3,0,1,False,0,True,2
i7566-p6121,9,1.0,9,16,0.8,-33,1,6,False,0,True,5
i7567-p6122,21,1.0,21,29,0.8,-19,0,1,False,0,True,4
i7568-p6123,0,1.0,0,32,0.2,-2,0,1,False,0,False,1
i7569-p6123,0,1.0,0,32,0.2,-2,0,1,False,0,True,2
i7570-p6124,7,1.0,7,11,0.25,3,1,2,False,0,True,5
i7571-p6125,54,0.1,-6,43,0.6,-42,0,1,False,0,True,4
i7572-p6126,13,0.4,-25,0,0.8,-35,0,1,True,0,True,3
i7573-p6127,20,1.0,20,95,0.1,23,0,1,False,0,True,5
i7574-p6128,9,1.0,9,15,0.8,-5,2,7,False,0,True,3
i7575-p6129,-10,1.0,-10,-4,0.75,-34,0,1,True,0,False,1
i7576-p6129,-10,1.0,-10,-4,0.75,-34,0,1,True,0,True,3
i7577-p6130,5,1.0,5,25,0.4,1,1,4,True,0,True,3
i7578-p6131,14,1.0,14,28,0.6,-3,0,1,True,0,True,3
i7579-p6132,7,1.0,7,17,0.1,4,1,8,False,0,True,5
i7580-p6133,57,0.5,-1,28,1.0,28,1,6,False,0,True,4
i7581-p6134,-9,1.0,-9,16,0.05,-3,0,1,True,0,True,2
i7582-p6135,21,0.6,-21,74,0.1,-6,0,1,False,0,True,2
i7583-p6136,-3,1.0,-3,92,0.05,-14,1,8,False,0,True,3
i7584-p6137,5,1.0,5,99,0.05,7,1,6,False,0,True,4
i7585-p6138,4,1.0,4,9,0.75,-12,3,3,False,0,True,3
i7586-p6139,52,0.6,-11,23,0.99,8,0,1,False,0,False,1
i7587-p6139,52,0.6,-11,23,0.99,8,0,1,False,0,True,2
i7588-p6140,5,0.6,-25,-6,0.99,-13,0,1,False,0,True,4
i7589-p6141,40,0.25,27,34,0.75,0,1,2,False,1,True,4
i7590-p6142,11,1.0,11,21,0.95,-6,2,4,False,0,True,5
i7591-p6143,8,1.0,8,8,0.8,-13,0,1,False,0,True,3
i7592-p6144,-9,1.0,-9,69,0.25,-31,1,2,False,0,True,5
i7593-p6145,-3,1.0,-3,20,0.5,-17,0,1,False,0,True,5
i7594-p6146,19,1.0,19,30,0.75,-2,0,1,False,0,True,5
i7595-p6147,32,0.6,-50,23,0.5,-15,1,8,False,0,False,1
i7596-p6147,32,0.6,-50,23,0.5,-15,1,8,False,0,True,4
i7597-p6148,23,1.0,23,29,0.75,19,0,1,True,0,False,1
i7598-p6149,24,1.0,24,24,0.1,23,0,1,False,0,True,3
i7599-p6150,29,0.5,-25,11,0.6,-2,0,1,False,0,True,4
i7600-p6151,8,1.0,8,21,0.25,8,0,1,True,0,True,2
i7601-p6152,11,1.0,11,69,0.1,9,0,1,False,0,True,3
i7602-p6153,22,1.0,22,51,0.4,14,0,1,False,0,True,3
i7603-p6154,74,0.25,6,23,0.9,15,1,8,False,0,True,3
i7604-p6155,3,1.0,3,60,0.4,-48,1,8,False,0,True,4
i7605-p6156,18,1.0,18,78,0.4,-27,0,1,False,0,True,5
i7606-p6157,2,1.0,2,40,0.4,-31,0,1,False,0,True,2
i7607-p6158,3,1.0,3,12,0.6,0,0,1,False,0,True,4
i7608-p6159,26,1.0,26,71,0.4,-8,2,6,False,0,True,3
i7609-p6160,18,1.0,18,30,0.5,-19,0,1,False,0,True,5
i7610-p6161,57,0.6,-20,44,0.01,23,1,4,False,0,True,3
i7611-p6162,47,0.6,-3,37,0.95,15,1,4,True,0,True,4
i7612-p6163,-8,1.0,-8,5,0.5,-9,0,1,False,0,True,5
i7613-p6164,5,1.0,5,27,0.75,-45,3,2,False,0,True,5
i7614-p6165,28,1.0,28,35,0.75,-4,0,1,False,0,True,2
i7615-p6166,12,1.0,12,9,0.75,-13,2,7,False,0,True,4
i7616-p6167,34,0.9,-18,70,0.4,-3,0,1,False,1,True,3
i7617-p6168,-6,1.0,-6,104,0.2,-30,0,1,False,0,True,4
i7618-p6169,11,1.0,11,59,0.2,7,3,3,False,0,True,2
i7619-p6170,-4,0.8,-13,102,0.1,-13,0,1,False,0,True,4
i7620-p6171,45,0.25,16,81,0.5,-33,0,1,False,0,True,4
i7621-p6172,9,1.0,9,83,0.25,-23,0,1,False,0,True,3
i7622-p6173,10,0.9,9,73,0.05,15,3,7,False,0,True,3
i7623-p6174,23,0.9,-17,18,0.75,7,1,2,False,0,True,2
i7624-p6175,20,1.0,20,17,0.95,-22,0,1,False,0,False,1
i7625-p6175,20,1.0,20,17,0.95,-22,0,1,False,0,True,3
i7626-p6176,18,0.9,-12,27,0.6,23,1,6,True,0,False,1
i7627-p6176,18,0.9,-12,27,0.6,23,1,6,True,0,True,3
i7628-p6177,57,0.4,-31,73,0.05,6,3,7,False,0,False,1
i7629-p6177,57,0.4,-31,73,0.05,6,3,7,False,0,True,2
i7630-p6178,2,1.0,2,15,0.01,3,0,1,False,0,True,3
i7631-p6179,-4,1.0,-4,-5,0.6,-7,0,1,False,0,True,2
i7632-p6180,66,0.4,-12,36,0.2,6,3,2,True,0,True,3
i7633-p6181,-4,0.75,-8,48,0.4,-24,1,4,False,1,True,2
i7634-p6182,23,1.0,23,23,0.2,18,0,1,False,0,True,2
i7635-p6183,2,1.0,2,57,0.05,-1,0,1,True,0,True,3
i7636-p6184,30,0.01,17,68,0.1,6,1,4,True,0,True,4
i7637-p6185,5,0.4,-17,87,0.01,-2,0,1,False,0,False,1
i7638-p6185,5,0.4,-17,87,0.01,-2,0,1,False,0,True,3
i7639-p6186,5,1.0,5,-1,0.95,-25,0,1,False,0,True,2
i7640-p6187,55,0.25,-14,15,0.25,-9,1,8,False,0,True,2
i7641-p6188,57,0.25,-15,1,0.95,-4,0,1,False,-1,True,2
i7642-p6189,25,1.0,25,76,0.1,28,0,1,False,0,True,4
i7643-p6190,16,0.05,1,23,0.5,-17,0,1,True,0,True,2
i7644-p6191,31,0.5,-5,52,0.4,-9,2,5,False,-1,False,1
i7645-p6191,31,0.5,-5,52,0.4,-9,2,5,False,-1,True,2
i7646-p6192,33,0.4,-22,39,0.2,-15,1,8,False,0,True,2
i7647-p6193,24,1.0,24,48,0.4,22,0,1,False,0,False,1
i7648-p6193,24,1.0,24,48,0.4,22,0,1,False,0,True,2
i7649-p6194,2,1.0,2,25,0.2,-8,0,1,True,0,False,1
i7650-p6194,2,1.0,2,25,0.2,-8,0,1,True,0,True,3
i7651-p6195,20,1.0,20,59,0.25,6,3,6,False,0,False,1
i7652-p6195,20,1.0,20,59,0.25,6,3,6,False,0,True,2
i7653-p6196,-10,1.0,-10,28,0.05,-9,0,1,False,0,True,2
i7654-p6197,12,1.0,12,28,0.01,5,0,1,True,0,False,1
i7655-p6197,12,1.0,12,28,0.01,5,0,1,True,0,True,3
i7656-p6198,-7,1.0,-7,-10,0.8,-38,1,4,True,0,True,5
i7657-p6199,23,0.25,-13,32,0.25,-32,2,2,False,1,False,1
i7658-p6199,23,0.25,-13,32,0.25,-32,2,2,False,1,True,4
i7659-p6200,22,1.0,22,77,0.05,18,3,5,False,0,False,1
i7660-p6200,22,1.0,22,77,0.05,18,3,5,False,0,True,3
i7661-p6201,116,0.05,-12,21,0.5,-27,1,2,False,-1,True,5
i7662-p6202,17,1.0,17,97,0.1,18,0,1,True,0,False,1
i7663-p6203,25,1.0,25,44,0.4,11,0,1,False,0,False,1
i7664-p6203,25,1.0,25,44,0.4,11,0,1,False,0,True,4
i7665-p6204,7,1.0,7,15,0.99,-8,0,1,False,0,True,5
i7666-p6205,30,1.0,30,44,0.6,4,3,5,False,0,False,1
i7667-p6205,30,1.0,30,44,0.6,4,3,5,False,0,True,2
i7668-p6206,12,1.0,12,55,0.4,-7,3,2,False,0,False,1
i7669-p6206,12,1.0,12,55,0.4,-7,3,2,False,0,True,5
i7670-p6207,47,0.01,9,59,0.4,-22,1,4,False,0,True,4
i7671-p6208,44,0.5,14,66,0.25,22,0,1,False,0,False,1
i7672-p6208,44,0.5,14,66,0.25,22,0,1,False,0,True,3
i7673-p6209,88,0.05,-10,-7,0.2,-7,0,1,False,0,True,4
i7674-p6210,-5,1.0,-5,58,0.4,-46,0,1,False,0,True,2
i7675-p6211,4,1.0,4,83,0.4,-50,3,2,False,0,False,1
i7676-p6212,0,1.0,0,44,0.05,-9,0,1,False,0,False,1
i7677-p6212,0,1.0,0,44,0.05,-9,0,1,False,0,True,3
i7678-p6213,25,1.0,25,42,0.01,16,2,2,False,0,True,5
i7679-p6214,28,1.0,28,39,0.6,-12,2,4,False,0,False,1
i7680-p6214,28,1.0,28,39,0.6,-12,2,4,False,0,True,2
i7681-p6215,7,1.0,7,13,0.99,-34,3,5,False,0,True,4
i7682-p6216,-9,1.0,-9,81,0.05,-16,1,8,False,0,True,3
i7683-p6217,20,1.0,20,26,0.4,23,2,3,True,0,False,1
i7684-p6217,20,1.0,20,26,0.4,23,2,3,True,0,True,5
i7685-p6218,62,0.4,7,37,0.01,20,0,1,False,0,False,1
i7686-p6218,62,0.4,7,37,0.01,20,0,1,False,0,True,5
i7687-p6219,9,0.25,-3,22,0.1,-11,1,6,False,0,True,2
i7688-p6220,6,1.0,6,12,0.25,10,1,4,False,0,False,1
i7689-p6221,-5,1.0,-5,18,0.5,-27,1,4,False,0,True,3
i7690-p6222,86,0.25,-39,31,0.1,-5,1,8,False,0,False,1
i7691-p6222,86,0.25,-39,31,0.1,-5,1,8,False,0,True,4
i7692-p6223,48,0.5,-34,99,0.01,11,0,1,False,0,True,2
i7693-p6224,23,0.9,-6,18,0.8,10,1,8,False,0,True,4
i7694-p6225,23,1.0,23,70,0.4,-15,3,5,False,0,False,1
i7695-p6225,23,1.0,23,70,0.4,-15,3,5,False,0,True,3
i7696-p6226,55,0.01,10,43,0.01,10,1,6,False,0,False,1
i7697-p6226,55,0.01,10,43,0.01,10,1,6,False,0,True,2
i7698-p6227,13,1.0,13,24,0.6,-3,1,4,False,0,False,1
i7699-p6227,13,1.0,13,24,0.6,-3,1,4,False,0,True,4
i7700-p6228,10,1.0,10,10,1.0,10,3,3,True,0,False,1
i7701-p6228,10,1.0,10,10,1.0,10,3,3,True,0,True,2
i7702-p6229,0,0.6,-20,8,0.25,-12,2,3,False,1,False,1
i7703-p6229,0,0.6,-20,8,0.25,-12,2,3,False,1,True,3
i7704-p6230,33,0.4,-2,50,0.25,3,1,8,False,0,False,1
i7705-p6230,33,0.4,-2,50,0.25,3,1,8,False,0,True,5
i7706-p6231,35,0.5,21,61,0.5,-27,3,3,False,0,True,4
i7707-p6232,49,0.1,28,65,0.6,-44,2,7,True,0,True,5
i7708-p6233,0,1.0,0,20,0.8,-35,2,2,False,0,False,1
i7709-p6233,0,1.0,0,20,0.8,-35,2,2,False,0,True,3
i7710-p6234,-5,0.9,-17,32,0.1,-18,0,1,False,0,True,4
i7711-p6235,-7,1.0,-7,-4,0.75,-12,0,1,False,0,True,2
i7712-p6236,-2,1.0,-2,10,0.4,-24,0,1,False,0,True,2
i7713-p6237,25,1.0,25,70,0.6,-39,0,1,True,0,True,4
i7714-p6238,39,0.4,-4,13,0.75,5,1,6,True,0,False,1
i7715-p6238,39,0.4,-4,13,0.75,5,1,6,True,0,True,3
i7716-p6239,51,0.4,1,19,0.1,15,0,1,False,0,True,4
i7717-p6240,11,1.0,11,12,0.6,4,1,4,False,0,True,5
i7718-p6241,-9,1.0,-9,1,0.2,-7,0,1,False,0,True,4
i7719-p6242,12,0.9,-1,13,0.99,-4,3,4,True,0,True,3
i7720-p6243,29,0.9,-11,40,0.8,1,2,2,False,-1,True,4
i7721-p6244,69,0.4,-46,38,0.05,-3,1,4,False,0,True,4
i7722-p6245,13,0.9,-21,30,0.2,4,3,4,False,0,False,1
i7723-p6246,5,0.01,-3,11,0.2,-4,1,6,False,0,False,1
i7724-p6246,5,0.01,-3,11,0.2,-4,1,6,False,0,True,4
i7725-p6247,78,0.01,8,79,0.2,-10,1,4,False,0,True,4
i7726-p6248,16,1.0,16,19,0.9,-3,0,1,False,0,True,3
i7727-p6249,-7,1.0,-7,1,0.25,-13,2,2,False,0,False,1
i7728-p6249,-7,1.0,-7,1,0.25,-13,2,2,False,0,True,3
i7729-p6250,18,1.0,18,30,0.4,17,0,1,False,0,True,3
i7730-p6251,26,1.0,26,18,0.9,14,0,1,False,0,False,1
i7731-p6251,26,1.0,26,18,0.9,14,0,1,False,0,True,3
i7732-p6252,26,1.0,26,90,0.1,20,1,2,False,0,True,3
i7733-p6253,0,0.4,-12,21,0.1,-10,1,2,False,-1,True,4
i7734-p6254,26,1.0,26,81,0.01,21,0,1,False,0,False,1
i7735-p6254,26,1.0,26,81,0.01,21,0,1,False,0,True,2
i7736-p6255,33,0.75,1,30,0.95,-12,0,1,True,0,True,4
i7737-p6256,1,0.99,-23,34,0.01,0,0,1,False,0,True,3
i7738-p6257,24,0.2,18,56,0.01,24,0,1,False,0,True,3
i7739-p6258,16,1.0,16,19,0.95,-1,0,1,False,0,True,2
i7740-p6259,21,1.0,21,35,0.25,15,0,1,False,0,False,1
i7741-p6259,21,1.0,21,35,0.25,15,0,1,False,0,True,5
i7742-p6260,-9,1.0,-9,9,0.5,-7,1,8,False,0,False,1
i7743-p6260,-9,1.0,-9,9,0.5,-7,1,8,False,0,True,2
i7744-p6261,-3,1.0,-3,51,0.1,-10,0,1,True,0,False,1
i7745-p6262,6,0.4,-11,25,0.01,-1,0,1,False,0,False,1
i7746-p6262,6,0.4,-11,25,0.01,-1,0,1,False,0,True,4
i7747-p6263,17,1.0,17,55,0.05,16,0,1,False,0,False,1
i7748-p6264,-2,0.4,-2,93,0.05,-11,0,1,True,0,False,1
i7749-p6264,-2,0.4,-2,93,0.05,-11,0,1,True,0,True,5
i7750-p6265,-3,1.0,-3,11,0.1,-1,0,1,True,0,False,1
i7751-p6266,28,1.0,28,39,0.1,17,0,1,False,0,False,1
i7752-p6266,28,1.0,28,39,0.1,17,0,1,False,0,True,5
i7753-p6267,9,1.0,9,111,0.01,-1,0,1,False,0,True,5
i7754-p6268,10,1.0,10,10,1.0,10,3,5,False,0,False,1
i7755-p6269,6,0.25,-6,-1,0.9,-3,0,1,False,0,True,2
i7756-p6270,30,1.0,30,46,0.2,23,0,1,False,0,True,3
i7757-p6271,87,0.01,16,42,0.5,3,2,4,True,1,True,5
i7758-p6272,7,0.8,6,7,1.0,7,0,1,False,0,True,5
i7759-p6273,-9,1.0,-9,9,0.1,-20,1,6,False,0,True,2
i7760-p6274,20,0.6,-28,23,0.4,-7,0,1,False,0,True,3
i7761-p6275,12,0.01,3,30,0.2,3,0,1,True,0,True,5
i7762-p6276,8,1.0,8,46,0.4,-14,1,4,False,0,True,3
i7763-p6277,39,0.05,19,91,0.01,22,0,1,False,-1,True,4
i7764-p6278,31,0.1,27,49,0.1,27,0,1,True,0,True,5
i7765-p6279,18,0.8,2,70,0.2,-6,0,1,False,0,True,2
i7766-p6280,1,1.0,1,25,0.05,-3,1,8,False,0,True,5
i7767-p6281,15,1.0,15,28,0.6,-3,0,1,False,0,True,4
i7768-p6282,20,1.0,20,41,0.75,-16,0,1,False,0,True,5
i7769-p6283,15,1.0,15,76,0.25,-8,0,1,True,0,True,4
i7770-p6284,3,1.0,3,6,0.99,-38,0,1,False,0,True,5
i7771-p6285,30,0.01,-8,19,0.2,-25,0,1,True,-1,True,4
i7772-p6286,20,1.0,20,51,0.6,-16,1,6,False,0,True,3
i7773-p6287,20,1.0,20,26,0.75,24,0,1,False,0,True,4
i7774-p6288,27,1.0,27,26,0.99,10,3,4,False,0,True,4
i7775-p6289,5,1.0,5,17,0.2,-6,0,1,True,0,True,2
i7776-p6290,18,1.0,18,25,0.25,8,1,8,False,0,True,3
i7777-p6291,-3,0.99,-13,32,0.1,-11,0,1,False,0,False,1
i7778-p6292,31,0.1,-10,-9,0.99,-27,1,8,False,0,True,4
i7779-p6293,28,0.05,9,12,0.01,6,0,1,False,1,False,1
i7780-p6294,38,0.5,-40,3,0.95,-17,1,4,False,1,True,3
i7781-p6295,13,1.0,13,44,0.5,-20,1,2,False,0,True,3
i7782-p6296,7,1.0,7,20,0.2,8,1,8,True,0,True,3
i7783-p6297,8,1.0,8,41,0.4,-13,0,1,False,0,True,2
i7784-p6298,9,1.0,9,69,0.01,4,0,1,False,0,True,5
i7785-p6299,-8,0.9,-14,81,0.05,-7,0,1,False,0,True,4
i7786-p6300,-6,1.0,-6,86,0.01,-13,0,1,False,0,True,4
i7787-p6301,67,0.4,-11,23,0.9,21,0,1,False,-1,True,4
i7788-p6302,6,1.0,6,4,0.2,0,0,1,False,0,True,5
i7789-p6303,16,1.0,16,77,0.4,-16,0,1,False,0,True,2
i7790-p6304,9,0.95,-23,15,0.99,4,0,1,False,0,False,1
i7791-p6304,9,0.95,-23,15,0.99,4,0,1,False,0,True,3
i7792-p6305,73,0.4,0,29,1.0,29,0,1,False,0,False,1
i7793-p6306,4,0.95,-40,3,0.25,-14,0,1,False,0,True,4
i7794-p6307,10,1.0,10,44,0.1,12,0,1,False,0,True,4
i7795-p6308,21,1.0,21,32,0.1,15,0,1,False,0,True,5
i7796-p6309,-1,1.0,-1,89,0.01,-1,0,1,True,0,False,1
i7797-p6310,78,0.05,17,33,0.8,-16,0,1,True,1,True,2
i7798-p6311,30,1.0,30,45,0.75,-21,1,4,True,0,True,2
i7799-p6312,23,0.1,-1,7,0.5,-6,1,4,True,1,True,4
i7800-p6313,28,1.0,28,35,0.9,15,1,2,False,0,False,1
i7801-p6313,28,1.0,28,35,0.9,15,1,2,False,0,True,3
i7802-p6314,45,0.25,9,48,0.25,21,0,1,False,0,False,1
i7803-p6314,45,0.25,9,48,0.25,21,0,1,False,0,True,5
i7804-p6315,18,1.0,18,92,0.2,8,0,1,False,0,False,1
i7805-p6316,69,0.4,-11,80,0.1,12,3,2,False,-1,True,5
i7806-p6317,73,0.25,-11,56,0.05,19,0,1,True,0,True,5
i7807-p6318,38,0.1,28,94,0.1,30,0,1,False,0,True,3
i7808-p6319,94,0.1,-16,2,0.5,-35,0,1,True,0,False,1
i7809-p6319,94,0.1,-16,2,0.5,-35,0,1,True,0,True,4
i7810-p6320,-3,0.99,-24,-15,0.8,-16,0,1,False,0,True,5
i7811-p6321,92,0.1,16,29,0.25,17,0,1,False,0,True,2
i7812-p6322,2,1.0,2,32,0.5,-4,2,5,False,0,True,3
i7813-p6323,39,0.2,14,37,0.25,19,0,1,True,0,True,2
i7814-p6324,25,1.0,25,38,0.01,25,2,2,False,0,True,3
i7815-p6325,65,0.1,25,31,0.8,30,2,2,False,0,True,5
i7816-p6326,16,1.0,16,99,0.2,5,0,1,False,0,True,4
i7817-p6327,0,1.0,0,33,0.4,-30,2,4,False,0,False,1
i7818-p6327,0,1.0,0,33,0.4,-30,2,4,False,0,True,5
i7819-p6328,24,1.0,24,18,0.8,13,0,1,False,0,False,1
i7820-p6329,17,0.5,-33,50,0.05,-6,0,1,False,0,True,3
i7821-p6330,9,1.0,9,5,0.95,-47,0,1,True,0,False,1
i7822-p6331,9,1.0,9,15,0.75,-13,0,1,False,0,True,2
i7823-p6332,30,1.0,30,47,0.1,38,0,1,False,0,True,5
i7824-p6333,107,0.05,-5,30,0.1,-6,1,8,False,0,False,1
i7825-p6333,107,0.05,-5,30,0.1,-6,1,8,False,0,True,2
i7826-p6334,24,0.2,5,6,0.75,-12,2,5,False,0,True,3
i7827-p6335,29,1.0,29,24,0.8,11,0,1,False,0,True,4
i7828-p6336,45,0.1,3,40,0.1,-2,1,8,False,0,False,1
i7829-p6336,45,0.1,3,40,0.1,-2,1,8,False,0,True,4
i7830-p6337,68,0.2,13,28,0.8,24,0,1,False,-1,False,1
i7831-p6337,68,0.2,13,28,0.8,24,0,1,False,-1,True,5
i7832-p6338,-5,1.0,-5,41,0.2,-26,1,2,True,0,True,4
i7833-p6339,8,1.0,8,61,0.5,-46,1,8,False,0,False,1
i7834-p6340,3,0.75,-5,5,0.95,-33,0,1,False,0,True,3
i7835-p6341,-7,1.0,-7,11,0.1,-1,1,6,True,0,True,4
i7836-p6342,73,0.25,9,29,0.2,22,1,2,True,0,True,4
i7837-p6343,27,1.0,27,38,0.9,5,1,6,False,0,True,5
i7838-p6344,47,0.25,2,36,0.5,-4,3,6,False,0,True,3
i7839-p6345,13,1.0,13,23,0.4,8,1,2,False,0,True,5
i7840-p6346,20,0.4,-22,54,0.2,-28,0,1,True,-1,True,3
i7841-p6347,3,1.0,3,10,0.4,1,1,2,False,0,True,3
i7842-p6348,23,0.6,6,28,0.1,11,1,2,False,0,True,2
i7843-p6349,101,0.25,-6,30,0.8,-7,0,1,False,0,True,5
i7844-p6350,13,1.0,13,68,0.2,13,0,1,False,0,True,3
i7845-p6351,3,1.0,3,28,0.25,-8,0,1,False,0,True,2
i7846-p6352,2,1.0,2,58,0.25,-7,0,1,True,0,True,2
i7847-p6353,33,0.5,-17,55,0.01,15,0,1,False,0,True,4
i7848-p6354,14,0.6,-9,15,0.95,-3,2,5,True,0,True,2
i7849-p6355,16,1.0,16,80,0.5,-34,1,4,False,0,True,4
i7850-p6356,-9,1.0,-9,9,0.25,-19,0,1,False,0,True,2
i7851-p6357,15,0.25,-9,31,0.01,-4,0,1,False,0,True,2
i7852-p6358,28,1.0,28,33,0.8,23,3,5,False,0,True,3
i7853-p6359,-4,0.9,-6,-4,1.0,-4,0,1,False,0,True,3
i7854-p6360,66,0.25,-19,51,0.1,-3,0,1,False,0,True,3
i7855-p6361,11,0.99,11,25,0.1,3,3,5,False,0,True,4
i7856-p6362,26,1.0,26,39,0.75,-43,0,1,False,0,True,3
i7857-p6363,19,1.0,19,33,0.6,-14,1,4,True,0,True,5
i7858-p6364,4,1.0,4,46,0.05,-5,0,1,False,0,True,3
i7859-p6365,-7,0.99,-16,-7,1.0,-7,0,1,False,0,True,5
i7860-p6366,2,1.0,2,47,0.4,-22,0,1,False,0,True,4
i7861-p6367,61,0.25,1,37,0.4,-10,0,1,True,0,True,3
i7862-p6368,64,0.2,-1,20,0.75,5,2,2,False,0,True,3
i7863-p6369,98,0.4,-37,67,0.25,-1,1,2,True,0,True,4
i7864-p6370,-1,1.0,-1,0,0.75,-16,1,2,False,0,True,5
i7865-p6371,-10,1.0,-10,-3,0.05,-10,0,1,False,0,True,2
i7866-p6372,10,1.0,10,38,0.5,-16,2,2,False,0,True,4
i7867-p6373,19,1.0,19,55,0.05,15,0,1,False,0,True,4
i7868-p6374,24,0.05,23,21,0.9,20,0,1,False,-1,True,4
i7869-p6375,27,1.0,27,41,0.1,29,1,4,False,0,True,5
i7870-p6376,27,1.0,27,87,0.4,-5,0,1,False,0,True,3
i7871-p6377,28,1.0,28,29,0.2,21,0,1,False,0,True,5
i7872-p6378,30,1.0,30,54,0.5,13,0,1,True,0,True,4
i7873-p6379,3,1.0,3,53,0.05,7,1,4,True,0,True,2
i7874-p6380,-2,1.0,-2,20,0.2,-5,0,1,False,0,True,2
i7875-p6381,66,0.5,-10,33,0.5,27,0,1,True,0,True,2
i7876-p6382,13,1.0,13,13,0.05,-1,0,1,False,0,True,2
i7877-p6383,27,1.0,27,74,0.1,20,0,1,False,0,True,4
i7878-p6384,0,1.0,0,8,0.5,0,0,1,False,0,True,4
i7879-p6385,16,0.01,-1,26,0.5,-23,3,4,True,0,True,4
i7880-p6386,1,1.0,1,25,0.25,-13,1,4,True,0,True,3
i7881-p6387,63,0.25,-29,-4,0.2,-14,3,4,False,0,True,4
i7882-p6388,24,0.05,5,11,0.1,10,0,1,False,0,True,4
i7883-p6389,32,0.25,-23,17,0.2,-16,3,5,False,0,True,4
i7884-p6390,19,1.0,19,22,0.99,-9,0,1,False,0,True,4
i7885-p6391,33,0.1,-14,98,0.01,-12,2,5,False,0,True,4
i7886-p6392,5,1.0,5,27,0.4,-1,0,1,False,0,True,4
i7887-p6393,19,1.0,19,17,0.2,15,0,1,False,0,True,4
i7888-p6394,28,1.0,28,92,0.4,-13,0,1,False,0,True,2
i7889-p6395,4,1.0,4,95,0.1,-9,1,8,True,0,True,2
i7890-p6396,21,1.0,21,41,0.6,-21,0,1,False,0,False,1
i7891-p6397,49,0.25,-7,11,0.9,-42,2,4,False,0,True,5
i7892-p6398,23,0.01,-1,49,0.1,-9,1,6,False,0,True,4
i7893-p6399,35,0.5,25,33,0.6,12,3,6,False,0,True,4
i7894-p6400,13,1.0,13,16,0.75,-25,2,3,False,0,True,5
i7895-p6401,25,0.5,21,55,0.4,10,2,7,False,0,True,4
i7896-p6402,14,1.0,14,92,0.25,-3,0,1,True,0,True,3
i7897-p6403,52,0.6,-45,25,0.01,11,0,1,False,0,True,5
i7898-p6404,5,0.2,-11,16,0.4,-30,1,4,True,0,True,4
i7899-p6405,19,1.0,19,36,0.2,24,0,1,False,0,True,5
i7900-p6406,18,1.0,18,56,0.2,9,3,6,False,0,True,5
i7901-p6407,16,1.0,16,41,0.25,5,0,1,False,0,True,5
i7902-p6408,21,1.0,21,42,0.75,-31,0,1,False,0,True,3
i7903-p6409,30,1.0,30,91,0.5,-30,1,4,False,0,True,4
i7904-p6410,-5,1.0,-5,53,0.25,-32,0,1,False,0,True,3
i7905-p6411,15,0.4,-20,34,0.1,0,2,6,False,1,False,1
i7906-p6411,15,0.4,-20,34,0.1,0,2,6,False,1,True,4
i7907-p6412,12,1.0,12,42,0.1,10,0,1,False,0,False,1
i7908-p6413,20,1.0,20,21,0.05,21,0,1,False,0,True,5
i7909-p6414,22,1.0,22,11,0.99,7,0,1,False,0,True,3
i7910-p6415,-5,1.0,-5,4,0.95,-2,2,2,False,0,False,1
i7911-p6415,-5,1.0,-5,4,0.95,-2,2,2,False,0,True,2
i7912-p6416,-7,1.0,-7,28,0.25,-20,0,1,False,0,False,1
i7913-p6417,-1,0.9,-29,14,0.1,-2,2,4,False,0,False,1
i7914-p6418,-1,1.0,-1,-2,0.25,-20,1,2,False,0,True,4
i7915-p6419,12,1.0,12,20,0.01,19,2,3,False,0,False,1
i7916-p6419,12,1.0,12,20,0.01,19,2,3,False,0,True,5
i7917-p6420,8,1.0,8,79,0.4,-29,0,1,False,0,True,5
i7918-p6421,14,1.0,14,65,0.1,-8,0,1,False,0,True,5
i7919-p6422,23,0.6,-9,6,0.99,-41,0,1,False,0,True,5
i7920-p6423,25,0.2,-14,20,0.05,-8,2,5,False,0,False,1
i7921-p6423,25,0.2,-14,20,0.05,-8,2,5,False,0,True,5
i7922-p6424,21,1.0,21,49,0.1,13,2,3,False,0,False,1
i7923-p6424,21,1.0,21,49,0.1,13,2,3,False,0,True,5
i7924-p6425,48,0.25,-17,47,0.4,-18,0,1,False,1,False,1
i7925-p6426,11,0.4,8,9,1.0,9,0,1,False,0,True,4
i7926-p6427,-4,1.0,-4,2,0.25,-6,3,4,False,0,True,4
i7927-p6428,19,1.0,19,11,0.95,10,0,1,True,0,True,5
i7928-p6429,-4,1.0,-4,-4,0.8,-6,0,1,False,0,True,4
i7929-p6430,51,0.2,7,17,0.99,10,1,2,False,0,True,3
i7930-p6431,-5,0.99,-21,44,0.1,-12,1,2,False,0,True,2
i7931-p6432,0,1.0,0,-2,0.9,-9,2,6,False,0,True,3
i7932-p6433,63,0.01,23,17,0.4,14,0,1,True,0,False,1
i7933-p6433,63,0.01,23,17,0.4,14,0,1,True,0,True,2
i7934-p6434,38,0.4,0,16,0.25,14,0,1,False,0,True,3
